name_zh,name_en,region,address,state,old,a,b,c,d,e,f,g,h,latitude,longitude,UID,no_img
仙靈廟,,,Jementah,Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.440059,102.6851551,A207,
皇后花园法主公宫,,,"Jalan Bentara 9, Taman Ungku Tun Aminah, 81300 Skudai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5168339,103.6610933,A208,
慈濟,,,"3, Jalan Jaguh 1, Taman Harmoni 2, 81300 Skudai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5266668,103.6493526,A209,
武天宫 Wu Tian Gong,,,"4, Jalan Ceria 19, Taman Nusa Indah, 81200 Johor Bahru, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.4771876,103.6330085,A210,
圆观堂,,,"54, Jalan Ronggeng 19, Taman Nesa, 81300 Skudai, Johor.",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5271407,103.6576497,A211,
士古来玉旨敕封三教中佛殿,,,"29, Jalan Impian Emas 22, Taman Impian Emas, 81300 Skudai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5360012,103.6720518,A212,
金刚寺,,,"No. 2, Jalan Temenggong 9, Taman Ungku Tun Aminah, 81300 Skudai,",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5104369,103.653161,A213,
西陽伯公宮,,,"Lorong B-8, Pekan Nenas, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.510691,103.513365,A214,
吳爺宮,,,"Lorong B-5, Pekan Nenas, Johor.",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5082304,103.5159703,A215,
聖德廟,,,"510, Lorong C-5, Taman Sri Kiambang 81500 pekan Nenas , Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5121632,103.5101092,A216,
而南伯公廟,,,"458- 463, Lorong C-2, Taman Seri, Damanasara , 81500 Pekan Nenas, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.510328,103.508364,A217,
中國佈道會北干那那聖道堂,,,"Lorong B-2, Pekan Nenas , 81500 Pekan Nenas, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.509871,103.51315,A218,
修本堂 ulu Choh,,,"81500 Pekan Nenas, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.507599,103.512533,A219,
忠義堂,,,"Pekan Nenas , 81500 Pekan Nenas, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.507599,103.512533,A220,
慈庵廟大伯公,,,"Jalan Tanjung Kupang, Ulu Choh, 81500 Pekan Nenas, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5196895,103.5538383,A221,
保聖宮,,,"Jalan Ulu Choh, Kampung Ulu Choh, 81500 , Pekan Nenas, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5273041,103.5442844,A222,
光明寺,,,"80-78, Jalan Kobis , Kampung Ulu Choh, 81500, Pekan Nenas, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5239208,103.5412196,A223,
大善寺 （ 店屋庙）,,,"15, Jalan SS 1/1, Taman Sri Saujana 2, 81900 Kota Tinggi, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.6743626,103.8526022,A224,
Thekchen Choling Kota Tinggi大乘禅寺哥打丁宜禅修中心,,,"Lot 691 kampung Tai Hong, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.7384913,103.8557982,A225,
天聖宮 – kota tinggi,,,"kampung Tai Hong, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.732962,103.8599009,A226,
哥打丁宜善導精舍,,,"35, Jalan Melati 1, Taman Melati Putih, 81900 Kota Tinggi, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.7226945,103.8856923,A227,
哥打丁宜龍望關帝廟,,,"Jalan Melati 1, Taman Melati Putih, 81900 Kota Tinggi, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.72306,103.886156,A228,
Fattus 金山谷法渡寺,,,"Taman Kota Merdesa, 81900 Kota Tinggi, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.724927,103.8852511,A229,
天鳳廟 / 哪吒蓮花三太子,,,"27, Jalan Kampung Tembioh, Kampung Tembioh, 81900 Kota Tinggi,",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.726322,103.90467,A232,
明山宮 / 觀音 / 關公,,,"Kampung Tembioh,",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.726238,103.905634,A233,
哥打丁宜德教会紫登阁,,,"No.1, Jalan Abdulah, Pekan Kota Tinggi, 81900 Kota Tinggi, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.731432,103.900601,A234,
峝主庙 • 侯王爷,,,"Teluk Sengat, 81900 Ayer Tawar, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.56247,104.0312149,A236,
南亚港龙潭古庙,,,"Teluk Sengat, 81900 Ayer Tawar, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.56247,104.0312149,A237,
东勇庙,,,"Jalan Senangin, 81900 Tanjung Sedeli, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.9264555,104.1237765,A238,
三寶壇 San Bao Temple,,,"San Bao Temple, Lor 1, kampong Jalan Seesun, 86300 Renggam, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.8888734,103.4032392,A239,
,,,"4, Lor 2, Rengam, 86300 Renggam, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.8893415,103.4020948,A243,
令金睡佛寺 （ 住家）,,,"Jln 10, Rengam, 86300 Renggam, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.8889825,103.3979941,A244,
令金新村老觀音廟,,,"2, Jalan 5, Rengam, 86300 Renggam, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.8906779,103.3976231,A245,
新邦令金濟公壇,,,"42 jalan pineapple, 86200 Simpang Renggam, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.82733,103.308655,A246,
新邦令金德教會紫濡閣,,,"Taman Suria, 86200 Simpang Renggam, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.8140437,103.3190256,A247,
雲龍宮,,,"Jalan Bakawali, Kampung Simpang Renggam, 86200 Simpang Renggam, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.8281066,103.3057238,A249,
天福寺,,,"Simpang Renggam, 86200 Simpang Renggam, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.8394506,103.3356272,A250,
慈善堂,,,"Simpang Renggam, 86200 Simpang Renggam, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.8394506,103.3356272,A251,
SJK(C) Machap,,,"Kampung Machap, 86200 Simpang Renggam, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.8851738,103.263462,A252,
嗎什濟寶堂,,,"Lot 6506, Jln Bunga Raya, Taman sri Machap86200 Simpang Renggam, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.8226017,103.3107374,A253,
崑崙洞法主公,,,"Jln Besar, 86200 Simpang Renggam, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.82286,103.3145328,A255,
Melaka Buddhist Lodge (Chee Sze Lin) 佛教居士林,,,"C-1158, Pekan Klebang, 75250 Melaka",Melaka,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.2072227,102.2185335,A256,
青龙宫 Selandar Cheng Leong Keng,,,"Pekan Selandar, 77500 Selandar, Melaka",Melaka,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.3899952,102.3793231,A257,
马六甲三宝山,,,"Jalan Puteri Hang Li Poh, Bukit Cina, 75100 Melaka",Melaka,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.198584,102.257366,A260,
宁宜苏拜城堡（Kota Bukit Supai Kuala Linggi / Fort Supai),,,"Jalan Kampung Teluk Perun, Kampung Kuala Linggi, Melaka",Melaka,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.386972,101.9688581,A261,
Kwan Yin Tang Temple 观音堂,,,"133, Jalan Hang Jebat, 75200 Melaka",Melaka,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.1978152,102.2452498,A265,
Xiang Lin Si Temple,,,"Jalan Tokong, Kampung Dua, 75200 Melaka",Melaka,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.1977665,102.2467132,A266,
Chee Teong Beow Temple 慈忠庙 / 黄老仙师,,,"No. 46, Jalan Tun Perak, 75300, Bachang, Melaka, 75300",Melaka,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.2119908,102.2413598,A267,
